date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:14:03	1291152/1291152	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:13:46%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/sp.load.js	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/sp.load.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/)
00:14:04	1292274/1292274	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:13:46%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@p/	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@p/index.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/)
00:14:05	1292347/1292347	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:14:03%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/sp.load.critical.js	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/sp.load.critical.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/)
00:14:05	1292204/1292204	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:14:03%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/POST	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/POST.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/)
00:14:07	8865/8865	---M--	200	added ('OK')	image/gif	date:Fri,%2017%20Apr%202015%2016:49:32%20GMT	https://m.media-amazon.com/images/G/01/AUIClients/P13NSharedSitewideCSS-loading_4x_gray-fa91375275e3e1c8fcd8f79bcae5d85593a33c67._V2_.gif	C:/Users/Hugo/Desktop/limones/Amaz/m.media-amazon.com/images/G/01/AUIClients/P13NSharedSitewideCSS-loading_4x_gray-fa91375275e3e1c8fcd8f79bcae5d85593a33c67._V2_.gif	(from https://images-eu.ssl-images-amazon.com/images/I/21Z7e-BNrlL._RC|71HxPEdMx9L.css,21TJB5pc5TL.css,31DAr4NkZQL.css,21lRUdwotiL.css,41tc24mJIGL.css,11G4HxMtMSL.css,31OvHRW+XiL.css,01XHMOHpK1L.css_.css?AUIClients/AmazonNavigationDesktopMetaAsset)
00:14:07	1290925/1290925	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:14:05%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/GET	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/GET.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/)
00:14:07	6829/6829	---M--	200	added ('OK')	image/png	date:Fri,%2007%20Dec%202012%2000:50:35%20GMT	https://m.media-amazon.com/images/G/01/AUIClients/RecentHistoryFooterCSS-beacon_sprite-553793e4d98e5a3c349047b9d9097eecf5d799d9._V2_.png	C:/Users/Hugo/Desktop/limones/Amaz/m.media-amazon.com/images/G/01/AUIClients/RecentHistoryFooterCSS-beacon_sprite-553793e4d98e5a3c349047b9d9097eecf5d799d9._V2_.png	(from https://images-eu.ssl-images-amazon.com/images/I/21Z7e-BNrlL._RC|71HxPEdMx9L.css,21TJB5pc5TL.css,31DAr4NkZQL.css,21lRUdwotiL.css,41tc24mJIGL.css,11G4HxMtMSL.css,31OvHRW+XiL.css,01XHMOHpK1L.css_.css?AUIClients/AmazonNavigationDesktopMetaAsset)
00:14:08	12699/12699	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2001:21:47%20GMT	https://m.media-amazon.com/images/G/01/AUIClients/InternationalCustomerPreferencesNavAssets-icp_sprite-0b528ccc99b2eed18447291de6df851bc2c6fe68._V2_.png	C:/Users/Hugo/Desktop/limones/Amaz/m.media-amazon.com/images/G/01/AUIClients/InternationalCustomerPreferencesNavAssets-icp_sprite-0b528ccc99b2eed18447291de6df851bc2c6fe68._V2_.png	(from https://images-eu.ssl-images-amazon.com/images/I/21Z7e-BNrlL._RC|71HxPEdMx9L.css,21TJB5pc5TL.css,31DAr4NkZQL.css,21lRUdwotiL.css,41tc24mJIGL.css,11G4HxMtMSL.css,31OvHRW+XiL.css,01XHMOHpK1L.css_.css?AUIClients/AmazonNavigationDesktopMetaAsset)
00:14:08	346/346	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Oct%202017%2016:48:02%20GMT	https://m.media-amazon.com/images/G/01/AUIClients/GLUXAssets-pin-085ac89684faf6d0e965366a342f1eb909bb421a._V2_.png	C:/Users/Hugo/Desktop/limones/Amaz/m.media-amazon.com/images/G/01/AUIClients/GLUXAssets-pin-085ac89684faf6d0e965366a342f1eb909bb421a._V2_.png	(from https://images-eu.ssl-images-amazon.com/images/I/21Z7e-BNrlL._RC|71HxPEdMx9L.css,21TJB5pc5TL.css,31DAr4NkZQL.css,21lRUdwotiL.css,41tc24mJIGL.css,11G4HxMtMSL.css,31OvHRW+XiL.css,01XHMOHpK1L.css_.css?AUIClients/AmazonNavigationDesktopMetaAsset)
00:14:09	23363/23363	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Jun%202016%2010:17:47%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/associates/publisher-studio/sitestripe-sprite-new.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/associates/publisher-studio/sitestripe-sprite-new.png	(from https://images-eu.ssl-images-amazon.com/images/I/21Z7e-BNrlL._RC|71HxPEdMx9L.css,21TJB5pc5TL.css,31DAr4NkZQL.css,21lRUdwotiL.css,41tc24mJIGL.css,11G4HxMtMSL.css,31OvHRW+XiL.css,01XHMOHpK1L.css_.css?AUIClients/AmazonNavigationDesktopMetaAsset)
00:14:16	1293199/1293199	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:14:09%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/SET_ADD_TO_CART_URL	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/SET_ADD_TO_CART_URL.html	(from https://images-eu.ssl-images-amazon.com/images/I/917RD+vWsAL.js?AUIClients/GestaltDetailPageDesktopMetaAsset)
00:14:16	1291892/1291892	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:14:09%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/Silk/	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/Silk/index.html	(from https://images-eu.ssl-images-amazon.com/images/I/41IK8om96mL.js?AUIClients/AmazonPopoversAUIShim)
00:14:20	3984/3984	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202013%2004:59:31%20GMT	https://m.media-amazon.com/images/G/01/vap/video/airy2/prod/2.0.1460.0/images/transparent-pixel._TTW_.png	C:/Users/Hugo/Desktop/limones/Amaz/m.media-amazon.com/images/G/01/vap/video/airy2/prod/2.0.1460.0/images/transparent-pixel._TTW_.png	(from https://m.media-amazon.com/images/G/01/vap/video/airy2/prod/2.0.1460.0/css/beacon._CB485971591_.css)
00:14:21	1293263/1293263	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:14:10%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/SET_IMAGE_UPLOAD_POLICY_URL	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/SET_IMAGE_UPLOAD_POLICY_URL.html	(from https://images-eu.ssl-images-amazon.com/images/I/917RD+vWsAL.js?AUIClients/GestaltDetailPageDesktopMetaAsset)
00:14:21	9369/9369	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Sep%202014%2022:38:11%20GMT	https://m.media-amazon.com/images/G/01/vap/video/airy2/prod/2.0.1460.0/images/beacon._TTW_.png	C:/Users/Hugo/Desktop/limones/Amaz/m.media-amazon.com/images/G/01/vap/video/airy2/prod/2.0.1460.0/images/beacon._TTW_.png	(from https://m.media-amazon.com/images/G/01/vap/video/airy2/prod/2.0.1460.0/css/beacon._CB485971591_.css)
00:14:21	1291873/1291873	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:14:10%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/SET_ADD_TO_LIST_URL	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/SET_ADD_TO_LIST_URL.html	(from https://images-eu.ssl-images-amazon.com/images/I/917RD+vWsAL.js?AUIClients/GestaltDetailPageDesktopMetaAsset)
00:14:22	1291854/1291854	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:14:17%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/SET_WISHLIST_URL	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/SET_WISHLIST_URL.html	(from https://images-eu.ssl-images-amazon.com/images/I/917RD+vWsAL.js?AUIClients/GestaltDetailPageDesktopMetaAsset)
00:14:22	8865/8865	---M--	200	added ('OK')	image/gif	date:Fri,%2017%20Apr%202015%2016:49:32%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/amazonui/loading/spinner_4x._V1_.gif	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/amazonui/loading/spinner_4x._V1_.gif	(from https://images-eu.ssl-images-amazon.com/images/I/01LAv8I1AxL._RC|015DCfR+jFL.css,01LKsGfpclL.css,01PTkp9JOCL.css,01cdXa5nSoL.css_.css?AUIClients/DesktopMedleyFilteringMetaAsset)
00:14:22	388/388	---M--	200	added ('OK')	image/gif	date:Wed,%2002%20Jun%202010%2019:02:26%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/javascripts/lib/popover/images/btn_close.gif	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/javascripts/lib/popover/images/btn_close.gif	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.0._CB485968672_.js)
00:14:23	2352/2352	---M--	200	added ('OK')	image/gif	date:Thu,%2003%20Jun%202010%2001:47:58%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/errors-alerts/error-sprite.gif	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/x-locale/common/errors-alerts/error-sprite.gif	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
00:14:23	1704/1704	---M--	200	added ('OK')	image/gif	date:Wed,%2026%20May%202010%2001:08:04%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/errors-alerts/error-sprite-mini.gif	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/x-locale/common/errors-alerts/error-sprite-mini.gif	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
00:14:23	1676/1676	---M--	200	added ('OK')	image/gif	date:Wed,%2012%20May%202010%2009:42:08%20GMT	https://images-na.ssl-images-amazon.com/images/G/03/x-locale/common/errors-alerts/error-sprite-mini.gif	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/03/x-locale/common/errors-alerts/error-sprite-mini.gif	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
00:14:23	1676/1676	---M--	200	added ('OK')	image/gif	date:Wed,%2012%20May%202010%2009:42:08%20GMT	https://images-na.ssl-images-amazon.com/images/G/30/x-locale/common/errors-alerts/error-sprite-mini.gif	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/30/x-locale/common/errors-alerts/error-sprite-mini.gif	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
00:14:23	1704/1704	---M--	200	added ('OK')	image/gif	date:Wed,%2026%20May%202010%2001:08:04%20GMT	https://images-na.ssl-images-amazon.com/images/G/08/x-locale/common/errors-alerts/error-sprite-mini.gif	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/08/x-locale/common/errors-alerts/error-sprite-mini.gif	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
00:14:24	1704/1704	---M--	200	added ('OK')	image/gif	date:Wed,%2026%20May%202010%2001:08:04%20GMT	https://images-na.ssl-images-amazon.com/images/G/02/x-locale/common/errors-alerts/error-sprite-mini.gif	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/02/x-locale/common/errors-alerts/error-sprite-mini.gif	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
00:14:24	1704/1704	---M--	200	added ('OK')	image/gif	date:Wed,%2026%20May%202010%2001:08:04%20GMT	https://images-na.ssl-images-amazon.com/images/G/31/x-locale/common/errors-alerts/error-sprite-mini.gif	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/31/x-locale/common/errors-alerts/error-sprite-mini.gif	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
00:14:24	1676/1676	---M--	200	added ('OK')	image/gif	date:Wed,%2012%20May%202010%2009:42:08%20GMT	https://images-na.ssl-images-amazon.com/images/G/29/x-locale/common/errors-alerts/error-sprite-mini.gif	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/29/x-locale/common/errors-alerts/error-sprite-mini.gif	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
00:14:24	1676/1676	---M--	200	added ('OK')	image/gif	date:Wed,%2012%20May%202010%2009:42:08%20GMT	https://images-na.ssl-images-amazon.com/images/G/09/x-locale/common/errors-alerts/error-sprite-mini.gif	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/09/x-locale/common/errors-alerts/error-sprite-mini.gif	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
00:14:24	2268/2268	---M--	200	added ('OK')	image/gif	date:Fri,%2028%20May%202010%2022:22:21%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/ui/loadIndicators/loadIndicator-label.gif	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/ui/loadIndicators/loadIndicator-label.gif	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
00:14:25	1250/1250	---M--	200	added ('OK')	image/gif	date:Fri,%2004%20Jun%202010%2001:03:25%20GMT	https://images-na.ssl-images-amazon.com/images/G/03/ui/loadIndicators/loadIndicator-label.gif	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/03/ui/loadIndicators/loadIndicator-label.gif	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
00:14:25	2176/2176	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20Mar%202011%2016:02:28%20GMT	https://images-na.ssl-images-amazon.com/images/G/30/ui/loadIndicators/loadIndicator-label.gif	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/30/ui/loadIndicators/loadIndicator-label.gif	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
00:14:25	1244/1244	---M--	200	added ('OK')	image/gif	date:Thu,%2003%20Jun%202010%2019:22:58%20GMT	https://images-na.ssl-images-amazon.com/images/G/08/ui/loadIndicators/loadIndicator-label.gif	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/08/ui/loadIndicators/loadIndicator-label.gif	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
00:14:25	2268/2268	---M--	200	added ('OK')	image/gif	date:Fri,%2028%20May%202010%2022:22:21%20GMT	https://images-na.ssl-images-amazon.com/images/G/02/ui/loadIndicators/loadIndicator-label.gif	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/02/ui/loadIndicators/loadIndicator-label.gif	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
00:14:25	2268/2268	---M--	200	added ('OK')	image/gif	date:Fri,%2028%20May%202010%2022:22:21%20GMT	https://images-na.ssl-images-amazon.com/images/G/31/ui/loadIndicators/loadIndicator-label.gif	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/31/ui/loadIndicators/loadIndicator-label.gif	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
00:14:26	3394/3394	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Aug%202010%2000:31:58%20GMT	https://images-na.ssl-images-amazon.com/images/G/29/ui/loadIndicators/loadIndicator-label.gif	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/29/ui/loadIndicators/loadIndicator-label.gif	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
00:14:26	1123/1123	---M--	200	added ('OK')	image/gif	date:Thu,%2003%20Jun%202010%2018:46:20%20GMT	https://images-na.ssl-images-amazon.com/images/G/09/ui/loadIndicators/loadIndicator-label.gif	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/09/ui/loadIndicators/loadIndicator-label.gif	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
00:14:26	189/189	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Aug%202008%2017:46:31%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/javascripts/lib/popover/images/po_left.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/javascripts/lib/popover/images/po_left.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
00:14:26	191/191	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Aug%202008%2016:53:43%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/javascripts/lib/popover/images/po_right.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/javascripts/lib/popover/images/po_right.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
00:14:27	819/819	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Aug%202008%2016:56:49%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/javascripts/lib/popover/images/po_top_left.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/javascripts/lib/popover/images/po_top_left.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
00:14:27	948/948	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Aug%202008%2017:08:11%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/javascripts/lib/popover/images/po_top_right.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/javascripts/lib/popover/images/po_top_right.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
00:14:27	181/181	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Aug%202008%2016:51:15%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/javascripts/lib/popover/images/po_top.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/javascripts/lib/popover/images/po_top.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
00:14:27	1154/1154	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Aug%202008%2017:07:00%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/javascripts/lib/popover/images/po_bottom_left.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/javascripts/lib/popover/images/po_bottom_left.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
00:14:27	1142/1142	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Aug%202008%2017:09:20%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/javascripts/lib/popover/images/po_bottom_right.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/javascripts/lib/popover/images/po_bottom_right.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
00:14:28	210/210	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Aug%202008%2017:06:51%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/javascripts/lib/popover/images/po_bottom.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/javascripts/lib/popover/images/po_bottom.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
00:14:28	189/189	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Oct%202008%2020:08:53%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/webservices/orange_bullet.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/webservices/orange_bullet.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
00:14:28	7313/7313	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202012%2021:16:55%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/gno/images/orangeBlue/navPackedSprites-US-22._V183711640_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/gno/images/orangeBlue/navPackedSprites-US-22._V183711640_.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
00:14:28	6817/6817	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Jan%202010%2018:45:08%20GMT	https://images-na.ssl-images-amazon.com/images/G/08/gno/images/orangeBlue/navPackedSprites-FR-15._V202471902_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/08/gno/images/orangeBlue/navPackedSprites-FR-15._V202471902_.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
00:14:28	6718/6718	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Jan%202010%2018:46:57%20GMT	https://images-na.ssl-images-amazon.com/images/G/15/gno/images/orangeBlue/navPackedSprites-CA-15._V202471501_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/15/gno/images/orangeBlue/navPackedSprites-CA-15._V202471501_.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
00:14:29	7340/7340	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Jan%202010%2018:44:20%20GMT	https://images-na.ssl-images-amazon.com/images/G/02/gno/images/orangeBlue/navPackedSprites-UK-15._V202471918_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/02/gno/images/orangeBlue/navPackedSprites-UK-15._V202471918_.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
00:14:29	8419/8419	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Jan%202010%2018:44:39%20GMT	https://images-na.ssl-images-amazon.com/images/G/03/gno/images/orangeBlue/navPackedSprites-DE-15._V202471931_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/03/gno/images/orangeBlue/navPackedSprites-DE-15._V202471931_.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
00:14:29	7913/7913	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Sep%202010%2022:34:24%20GMT	https://images-na.ssl-images-amazon.com/images/G/29/gno/images/orangeBlue/navPackedSprites-IT-02._V201174301_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/29/gno/images/orangeBlue/navPackedSprites-IT-02._V201174301_.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
00:14:29	9042/9042	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Jul%202011%2008:02:24%20GMT	https://images-na.ssl-images-amazon.com/images/G/30/gno/images/orangeBlue/navPackedSprites-ES-03._V156600418_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/30/gno/images/orangeBlue/navPackedSprites-ES-03._V156600418_.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
